Index,DocID,PairID,Score,Text
237,w_pp,w_pp_139,0.906,"The name was originally used in reference to pesos oro or pesos plata .
The name comes from the spanish words pesos oro or pesos plata ."
238,f_pp,f_pp_24,0.9,"Just tell them you are sorry and leave with the other people.
just say srry and go off with some other ppl."
239,f_pp,f_pp_12,0.9,"Invite her to your home and watch a pornographic movie together.
invite her over and pop in a porno"
240,nmt_pp,nmt_pp_359,0.9,"Tomorrow night, we're actually, seriously, throwing a party, if you wanna come.
seriously, we're having a party tomorrow night."
241,nmt_pp,nmt_pp_420,0.9,"Hey, guys, um, there's pizza in there if you want some.
if you want, there's pizza inside."
242,f_pp,f_pp_29,0.875,"It is just not what I am interested in.
it's just not my cup of tea"
243,f_pp,f_pp_175,0.875,"To retrieve lines, I suggest you go to www.rapbattles.com.
go to www.rapbattles.com that is a good website to get lines"
244,nmt_pp,nmt_pp_290,0.875,"Rachel, on the other hand... I don't know.
on the other side, I'm not so sure about Rachel."
245,w_pp,w_pp_265,0.875,"People may engage in oral sex as part of foreplay before sexual intercourse , or during or following intercourse .
Sometimes oral sex is performed as a way of getting ready for intercourse , but it may be done as an alternative to intercourse ."
246,nmt_pp,nmt_pp_299,0.875,"Who's to say it could not be bought by someone else?
who knows that someone else hasn't bought it?"
247,f_pp,f_pp_118,0.875,"Just say, ""I just want to now! Do you like me as a friend, or something more?
just say i just want to now!Do u like me as a friend or something more?"
248,w_pp,w_pp_396,0.875,"Frank Gardiner An Australia bushranger of the 19th century .
Frank Gardiner was a famous Australian bushranger ."
249,nmt_pp,nmt_pp_66,0.875,"He's had a heart attack... fairly minor, but a heart attack nevertheless.
it was small, but it was a heart attack."
250,nmt_pp,nmt_pp_56,0.875,"Excuse me, but perhaps you misunderstand me.
I'm sorry, but I don't think you understood me."
251,f_pp,f_pp_284,0.875,"The devil's going to rip you a new lifestyle every time, lol.
:) The devil's going to rip you a new lifestyle, everytime."
252,f_r,f_r_483,0.875,"that's my two cents any way.
But that is just my two cents!"
253,f_pp,f_pp_248,0.875,"Is your girlfriend there permanently?
But is your girlfriend there to stay?"
254,nmt_pp,nmt_pp_437,0.875,"Non-inferiority to sevelamer carbonate was determined at week 12.
in week 12, non-inferiority was found against sevelamer-carbonate."
255,f_pp,f_pp_235,0.875,"There is nothing good about seeing people die.
there is nothing cool in seeing people dying."
256,w_pp,w_pp_152,0.875,"The population was 641 at the 2000 census .
In 2000 , 641 lived there ."
257,nmt_pp,nmt_pp_104,0.875,"That does not sound to me like what she would do if she had utterly deserted me.
I don't think that's what she'd do if she wanted to leave me altogether."
258,f_pp,f_pp_237,0.875,"How should I get recognized?
how the heck should i get recognized?"
259,nmt_pp,nmt_pp_438,0.875,"Andrea is independently wealthy due to a fat divorce settlement.
after the divorce settlement, Andrea is independent and rich."
260,f_pp,f_pp_63,0.875,"Additionally, be sure not to apply it too heavily. That is where many people make an error - by adding too much yeast.
Oh, and don't absolutely slather it on...thats where lots of people make their mistake...too much yeast!"
261,sts,sts_125,0.875,"A small white dog climbs over a log.
a small dog steps onto a log."
262,f_pp,f_pp_17,0.875,"I recommend that you and three friends who are women book an on-line cruise, because you will enjoy it.
So go get 3 of your best gal pals get on line and book a cruise...you will love it!"
263,nmt_pp,nmt_pp_344,0.875,"Suddenly, the interference eased off, and a voice could be heard above the noise.
all of a sudden the noise dropped, and everyone heard a human voice."
264,w_pp,w_pp_209,0.875,"He is a multi-instrumentalist and plays bass , guitar , keyboards , and sings .
He can play bass , guitar , keyboards , and can sing ."
265,sts,sts_220,0.875,"the united states government and other nato members have refused to ratify the amended treaty until officials in moscow withdraw troops from the former soviet republics of moldova and georgia.
the united states and other nato members have refused ratify the amended treaty until russia completely withdraws from moldova and georgia."
266,w_r,w_r_455,0.875,"December to Dismember was a professional wrestling event that took place on December 9 , 1995 at the ECW Arena in Philadelphia , Pennsylvania .
December to Dismember was a professional wrestling event first held by the original Extreme Championship Wrestling in 1995 as a non-televised supercard ."
267,nmt_pp,nmt_pp_211,0.875,"It suddenly hit me just how wrong this was.
I was suddenly thinking how bad it was."
268,f_pp,f_pp_288,0.875,"However, that had already been said.
But that had already been said."
269,w_pp,w_pp_45,0.875,"This format was adopted by European circuses at the turn of the 20th century .
During most of the 20th century this is what circuses were mostly like ."
270,w_pp,w_pp_378,0.875,"Since 2003 , Red Hat has discontinued the Red Hat Linux line in favor of Red Hat Enterprise Linux for enterprise environments .
Red Hat then decided to discontinue a future release of Red Hat Linux and started the paid Red Hat Enterprise Linux instead ."
271,nmt_pp,nmt_pp_130,0.875,"And now that you're together, it's just so great.
it's great that you guys are together."
272,nmt_pp,nmt_pp_58,0.875,"Though at $300 an hour,they don't come cheap.
they pay them 300 bucks an hour, they're not the cheapest."
273,w_pp,w_pp_231,0.875,"A boarding school is when the pupils sleep , eat and work in or near the school grounds .
A boarding school is a school where the students live and sleep at the school while going to their classes ."
274,sts,sts_221,0.875,"A woman is eating fish at a restaurant.
A woman eating a large fish in a restaurant."
275,nmt_pp,nmt_pp_262,0.875,"Glove box is the first place they check.
they look in the glove compartment first."
276,w_pp,w_pp_477,0.875,"Similarly , katakana is usually used for country names , foreign places , and personal names .
Katakana is used to write words which have been borrowed from other languages , or to write foreign names and names of countries ."
277,nmt_pp,nmt_pp_76,0.875,"It was something my husband and I talked about.
we have often talked about such things with my husband."
278,sts,sts_242,0.875,"putin stated that the russian government could withdraw from the treaty altogether if western nations refuse to ratify the amended treaty.
putin stated that russia could discard the treaty entirely if western nations refuse to ratify its amended version."
279,w_pp,w_pp_340,0.875,"A strut bar is designed to reduce this strut tower flex by tying two parallel strut towers together .
A strut bar or strut brace is to prevent body roll by bracing the top of the strut towers together ."
280,sts,sts_132,0.875,"'Trayvon could have been me'
Trayvon Martin could have been ..."
281,f_pp,f_pp_52,0.875,"We are not boring. Trust me.
: ) We're not boring...trust me."
282,nmt_pp,nmt_pp_214,0.875,"The Wyngari are suffering a food shortage on their world.
the Wyngar world is suffering from a lack of food."
283,w_pp,w_pp_337,0.875,"Perdita is an inner satellite of Uranus .
Perdita is a closer moon to Uranus ."
284,w_pp,w_pp_336,0.875,"Belinda is an inner satellite of the planet Uranus .
Belinda is a closer moon to Uranus ."
285,f_pp,f_pp_198,0.875,"It was a good story.
i thought it was a good story."
286,w_pp,w_pp_15,0.875,"Allsvenskan is the highest league in the league system of Swedish football .
Allsvenskan is a football league which is top division in Sweden ."
287,w_pp,w_pp_348,0.875,"The Buzz on Maggie is the second Disney Channel Original Series to be canceled after one season .
The Buzz on Maggie is a Disney Channel television series about a fly named Maggie ."
288,nmt_pp,nmt_pp_378,0.875,"It's just my friend Brit and I have this highly competitive relationship.
Jen, I've got a very competitive relationship with my friend Brit."
289,f_pp,f_pp_71,0.875,"The movie that I saw earlier is quiet weird at first but then it got funnier toward the middle.
I just saw that movie today is kinda weir at first than it gets funny towards the middle"
290,nmt_pp,nmt_pp_129,0.875,"I am making a big personal sacrifice to give you this information.
by giving you the information, I'm taking a considerable personal sacrifice."
291,sts,sts_138,0.875,"Mall attackers used 'less is more' strategy
In Kenya, attackers used 'less is more' strategy"
292,sts,sts_81,0.875,"Stocks close 0.39% higher
Stocks close 2.47% higher"
293,nmt_pp,nmt_pp_176,0.875,"For more details please refer to the Guidelines for applicants.
further details can be found in the guidance for the applicant."
294,f_pp,f_pp_276,0.875,"The mess is between the two of them.
after all, the mess is between the two of them."
295,w_pp,w_pp_83,0.875,"Ireland , described as the Republic of Ireland , is a country in northwestern Europe .
The country is sometimes called the Republic of Ireland but Ireland is its official name ."
296,w_pp,w_pp_302,0.875,"Opium is the dried latex obtained from opium poppies .
Opium is a narcotic resin produced from opium poppies ."
297,f_r,f_r_259,0.875,"Hold her neck with soft hands and kiss her on the back of her ear?
Hold hands, snuggle, give her kisses, and hug her tightly."
298,f_pp,f_pp_171,0.875,"Put the truck in reverse a little bit.
Back up the truck a bit."
299,w_pp,w_pp_327,0.875,"Mick Thomson was brought in to fill the open position on guitar .
Mick Thomson then joined the band to be the new guitarist ."
300,nmt_pp,nmt_pp_188,0.875,"The police there had a near miss with Escanso last night.
police yesterday narrowly missed the Escansa."
301,sts,sts_161,0.875,"The Institute for Supply Management's index of nonmanufacturing activity rose unexpectedly in April, reports said.
The Institute for Supply Management said its index of non-manufacturing activity rose to 50.7 from 47.9 in March."
302,gr,gr_558,0.875,"I enjoyed this second installment of the Love At Stake series, maybe a little more than the first.
The second book in the Love at Stake series is hugely entertaining and so much fun!"
303,nmt_pp,nmt_pp_99,0.875,"All right, well, how do you feel about the Navy?
okay, so what are your feelings for the Navy?"
304,f_pp,f_pp_213,0.875,"I need more help buddy.
Hmm... need more help there buddy."
305,w_pp,w_pp_273,0.875,"A music stand is a device that holds sheet music in a position that allows the performer to read it while performing .
A music stand is something musicians can use to put sheet music on when they are performing ."
306,sts,sts_158,0.875,"The woman felt threatened and went to the magistrate's office, police said.
The woman reported that she felt threatened and obtained a warrant for Stackhouse's arrest from the local magistrate's office."
307,nmt_r,nmt_r_271,0.875,"he's a tribal leader of the lbs, Captain.
Captain, this man is the lbo tribal leader."
308,f_pp,f_pp_221,0.875,"Sometimes, you may stay hard for too long.
sometimes u will stay hard for to long."
309,nmt_pp,nmt_pp_237,0.875,"You figure this out all by yourself, did you?
did you find all this on your own?"
310,w_pp,w_pp_189,0.875,"The following names will be used for named storms that form in the North Atlantic in 2010 .
These are the names that may get used in the 2010 Atlantic hurricane season ."
311,f_pp,f_pp_184,0.875,"Stay calm and things should go smoothly
just stay calm about it and hopefully everything will go smoothly."
312,w_pp,w_pp_249,0.875,"Lenzburg has a total workforce of around 6,000 .
About 6,000 people work in Lenzburg ."
313,f_pp,f_pp_125,0.875,"There is no blood relation, so it is not like he is your blood brother.
well theres no blood relation so no its nto like he is your blood brother"
314,nmt_pp,nmt_pp_418,0.875,"Judy's alone on Saturday, let's make sure Judy comes.
Judy is on Saturday alone, we have to get Judy to come."
315,w_pp,w_pp_310,0.875,"The gang is widely known for its rivalry with the Crips .
They are rivals with the Crips , another street gang ."
316,w_pp,w_pp_492,0.875,"As of 2000 its population was 500,265 .
New Castle County had 500,265 people in 2000 ."
317,f_pp,f_pp_162,0.875,"It is great! Take a look at my question.
it rocks take a look at my question"
318,nmt_pp,nmt_pp_138,0.875,"So that's a million, and that's a million, and I'll get a calculator out for this one right here.
this is a million, and so is this, for an exact calculation to take out my calculator."
319,gr,gr_982,0.875,"Another awesomely funny tale from Molly Harper.
This is another wickedly amusing paranormal romance by Molly Harper."
320,gr,gr_843,0.875,"I cannot wait to read the next book!
I cannot wait to read the second book!!"
321,gr,gr_866,0.875,"This is one of my new favorite series.
Definitely one of my new favourite series!"
