,SentencePair,PairID,SubsetID,SourceID
210,"['However, that had already been said.', 'But that had already been said.']",Formality_pp_288,Formality_pp,Formality
211,"['Give Palmela and her five sisters a phone call.', 'Call up Palmela and her five sisters.']",Formality_pp_289,Formality_pp,Formality
212,"['It is just not what I am interested in.', ""it's just not my cup of tea""]",Formality_pp_29,Formality_pp,Formality
213,"['I disagree, I love ER and Wildfire!', 'No, I love ER.. and Wildfire!']",Formality_pp_290,Formality_pp,Formality
214,"['South Park Mexican (SPM) is not a group, rather he is a rapper from Houston.', 'spm is not a group its a rapper south park mexican hes from houston']",Formality_pp_291,Formality_pp,Formality
215,"['Flowers, normally roses, and a box of candy.', 'flowers normally roses and a thing of candy!']",Formality_pp_292,Formality_pp,Formality
216,"['I think it is called After Dark by Tito and Tarantula.', 'I think it is After Dark - Tito & Tarantula.']",Formality_pp_293,Formality_pp,Formality
217,"[""It's leo's and I don't like leo."", ""it's leo's.......... :( i hate leo.""]",Formality_pp_294,Formality_pp,Formality
218,"['Living On A Prayer."" Bon Jovi', 'Livin On A Prayer Bon Jovi']",Formality_pp_295,Formality_pp,Formality
219,"[""Well, here's a slipknot site www.Pulseofthemaggots.com."", 'um well here is a slipknot site www.pulseofthemaggots.com !!']",Formality_pp_296,Formality_pp,Formality
220,"['Zac Efron is the hottest guy ever.', 'And Zac Efron is the hottest guy ever!!!!!OMG!!!!!']",Formality_pp_297,Formality_pp,Formality
221,"['Wedding Crashers and the 40 year old virgin.', 'Wedding Crashers and 40 Year-Old Virgin.']",Formality_pp_298,Formality_pp,Formality
222,"['I like Sinatra for classical performances and Buble for revivals.', 'Sinatra for classics and Buble for revivals...']",Formality_pp_299,Formality_pp,Formality
223,"['Men will love when you dress up.', 'wear a kinky bunny suit guys love it tell me what happened vol_fan_raybaby@yahoo.com']",Formality_pp_3,Formality_pp,Formality
224,"['Why is it that you like anyone who you know at all?', 'hey, how come that u like someone that know you at all??']",Formality_pp_30,Formality_pp,Formality
225,"['Love strikes when you are least looking for it.', 'you will find love eventually you just have to look for it.']",Formality_pp_31,Formality_pp,Formality
226,"['Think more strongly about how to determine what you want to do.', 'what you got to do is set your mind back to the right path.']",Formality_pp_32,Formality_pp,Formality
227,"['That would be affirmative for me. I was greatly pleased with the first one.', 'I am I really loved the first one!']",Formality_pp_33,Formality_pp,Formality
228,"['I do not believe so; you will have to decide.', 'not really, you have to be the judge']",Formality_pp_34,Formality_pp,Formality
229,"['Please help me. Also, respond genuinely, as this is very serious to me.', 'pls help me... PS: give me geniune replies...this is very much serious to me.']",Formality_pp_35,Formality_pp,Formality
230,"['Be amicable until the situation improves, since you do not want to end it prematurely.', 'just be nice until things get better---u dont want to call it off too soon']",Formality_pp_36,Formality_pp,Formality
231,"['Disreputable men, disreputable men. What are you going to do? What are you going to do when they come for you?', '(Chorus) Bad boys, bad boys, whatcha gonna do, whatcha gonna do when they come for you.']",Formality_pp_37,Formality_pp,Formality
232,"['By waiting it out, it will all work out in the end.', ""it'll be ok. just wait it out.""]",Formality_pp_38,Formality_pp,Formality
233,"['I do not think it matters what your race is.', 'i dont think it matters if your white, black, purple, yellow, etc.']",Formality_pp_39,Formality_pp,Formality
234,"['The man began a count, 1 and 2, then suddenly let out an ""ARR"" shrieking sound.', 'So the man starts 1....2... ARRRRRR he screams.']",Formality_pp_4,Formality_pp,Formality
235,"[""I wouldn't not be the appropriate person to give that advice, I am a virgin."", 'and anyway, im not the person to ask im a virgin.']",Formality_pp_40,Formality_pp,Formality
236,"['I do not mean to offend, however these girls are representative of the type I strongly dislike.', 'I am sorry but these are the kind of girls i hate!!!']",Formality_pp_41,Formality_pp,Formality
237,"['You must not be serious. It seems very obvious that she uses drugs.', 'are you kidding...there is no way she DOESNT do drugs']",Formality_pp_42,Formality_pp,Formality
238,"['You may be getting taken advantage of no matter what you do.', 'pretty much ur getting ripped off no matter what']",Formality_pp_43,Formality_pp,Formality
239,"['She sometimes photoshops her pictures, but not always.', 'sometimes her pics are photoshopped, sometimes not hehe']",Formality_pp_44,Formality_pp,Formality
240,"['Make him aware of how much you miss him and apologize while admitting you were mistaken.', 'well just aplogize and tel him u miss him and u made a big mistake']",Formality_pp_45,Formality_pp,Formality
241,"['We did not get to know each other before.', ""didn't get to know eachother before hand.""]",Formality_pp_46,Formality_pp,Formality
242,"['Because young men who get in trouble are more attractive and girls are drawn to them.', 'because badboys.. are more like eye candy.. us girls cant get enough.']",Formality_pp_47,Formality_pp,Formality
243,"['It is obvious that many people do that.', 'but apparently a lot of people do.']",Formality_pp_48,Formality_pp,Formality
244,"['Do your best to deal with the situation.', 'show your best efforts to put up with it !']",Formality_pp_49,Formality_pp,Formality
245,"['Are you not able to validate it?', ""why can't you see for yourself?""]",Formality_pp_5,Formality_pp,Formality
246,"['I feel sad watching the others play without you.It', ""It's just so sad to see others able to play and not you!""]",Formality_pp_50,Formality_pp,Formality
247,"['You should have respect for your mother.', 'Even if this is your own mother!']",Formality_pp_51,Formality_pp,Formality
248,"['We are not boring. Trust me.', "": ) We're not boring...trust me.""]",Formality_pp_52,Formality_pp,Formality
249,"['Dozens of software applications perform that function.', 'there are dozens of softwares that does that']",Formality_pp_53,Formality_pp,Formality
250,"['Frankly, they are obligated to reinstate the previous one.', 'they really do need to put the old one back on.']",Formality_pp_54,Formality_pp,Formality
251,"['This task requires a long period of time to accomplish if you practice.', 'ummm.. i started but it takes a long time depending on how much you practice....']",Formality_pp_55,Formality_pp,Formality
252,"['You can be shy, but you can also speak your mind whenever necessary.', 'Be shy, but speak ur mind wen u feel u should.']",Formality_pp_56,Formality_pp,Formality
253,"['Why did you not simply look it up on the internet?', ""Why didn't you just look that up?""]",Formality_pp_57,Formality_pp,Formality
254,"['If it is important and not for stalkers.', 'If its incredibly important & not for fan stalking little girl crazed fan.']",Formality_pp_58,Formality_pp,Formality
255,"['I am convinced that you will have a girl.', 'It definitely will be a girl for sure!']",Formality_pp_59,Formality_pp,Formality
256,"['I am unsure, because I was nearly fourteen years old, versus being almost fifteen.', 'i was 13 going on 14 instead of 14 going on 15. :-) i dont know.']",Formality_pp_6,Formality_pp,Formality
257,"['It is because of the way the man says ""S"". It makes me uncomfortable.', ""it's because of how the guy says his ss....uggghhh, it makes me cringe.""]",Formality_pp_60,Formality_pp,Formality
258,"['Tell him he has lost your friendship that you do not need an abusive friend.', 'do you really want a friend who treats women badly?tell him he has lost a friend and a wife']",Formality_pp_61,Formality_pp,Formality
259,"['Becky was the best singer and performed a great rendition of ""Because the Night"".', 'ALl i know is becky the one person who could sing and sung an awesome song because the night']",Formality_pp_62,Formality_pp,Formality
260,"['Additionally, be sure not to apply it too heavily. That is where many people make an error - by adding too much yeast.', ""Oh, and don't absolutely slather it on...thats where lots of people make their mistake...too much yeast!""]",Formality_pp_63,Formality_pp,Formality
261,"['Not knee high boots, but high heeled boots and a skirt. I think that would look nice.', 'not boot boots but it is high heel boots and a skirt thats sweet']",Formality_pp_64,Formality_pp,Formality
262,"['I have just learned that I am pregnant and I am blaming you.', 'I just found out I am pregnant and it is your fault!!!']",Formality_pp_65,Formality_pp,Formality
263,"['Six Flags has the best rides.', 'it is Six flags because they have the best rids!']",Formality_pp_66,Formality_pp,Formality
264,"['It seems like there is a lack of trust', ""Even if we don't mean there is a lack of trust......it comes across that way.""]",Formality_pp_67,Formality_pp,Formality
265,"['There was a lot of information that I did not find helpful at all.', 'It is, well...a whole bunch of stuff...ik ik that did not help at all...but so what?']",Formality_pp_68,Formality_pp,Formality
266,"['The best way would be to do it face to face.', 'It definitly has to be Face to Face.']",Formality_pp_69,Formality_pp,Formality
267,"['His appearance is improved by the addition of blond-colored hair and he possesses an attractive posterior!', 'He looks better with blond hair and he has a cute butt!!!']",Formality_pp_7,Formality_pp,Formality
268,"['My friends do not listen when I speak to them.', ""I tell my friends but they don't listen.""]",Formality_pp_70,Formality_pp,Formality
269,"['The movie that I saw earlier is quiet weird at first but then it got funnier toward the middle.', 'I just saw that movie today is kinda weir at first than it gets funny towards the middle']",Formality_pp_71,Formality_pp,Formality
270,"[""I do not know the best web search terms to find what you're looking for."", 'I do not know the best one try to google that hun!']",Formality_pp_72,Formality_pp,Formality
271,"['I have no inclination, however, I did put in a lot of effort and feel I should be voted as ""best answer"", humorously.', 'no idea but i tried so i deserve to be voted as best answer lmao']",Formality_pp_73,Formality_pp,Formality
